broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': '공감특별한세상', 'menu': '쌈요리'}","['음식점', '한식']","[126.8532836, 35.151341]",159663880909082,광주광역시 서구 치평동 1244-12,육전명가,14,http://blogfiles.naver.net/20160105_265/mantto2_1451997372000D0yPI_JPEG/2016-01-05_18.52.22.jpg#4160x2340,육전명가
"{'name': '2TV생생정보', 'menu': '떡갈비/돼지갈비찜'}","['한식', '육류,고기요리']","[126.8307754, 35.194212]",272369383215342,광주광역시 광산구 수완동 1206,소나무한그루,11,http://ldb.phinf.naver.net/20180502_250/1525239281537QqUbP_JPEG/nZ_xwGGoL9w3CCPX-r_JgyOx.jpg,소나무한그루
"{'name': None, 'menu': None}","['술집', '포장마차']","[126.9175617, 35.1451063]",161910951254827,광주광역시 동구 금동 1,구시청 끝판왕,241,,포차끝판왕 구시청
"{'name': None, 'menu': None}","['중식', '중식당']","[126.9136274, 35.146415]",1142411415895009,광주광역시 동구 불로동 43,청킹맨션,205,http://ldb.phinf.naver.net/20181115_163/1542264377876reFxF_JPEG/J_uSv-XxEzBlim0lJNX5OjbK.jpg,청킹맨션
"{'name': '생방송투데이', 'menu': '왕뼈해장국'}","['한식', '해장국']","[126.8815374, 35.161864]",295634841,광주광역시 서구 광천동 44-12,왕뼈사랑,402,http://ldb.phinf.naver.net/20170808_2/1502150136924yXxQA_JPEG/image.JPEG,광천동 왕뼈사랑
"{'name': None, 'menu': None}","['한식', '돼지고기구이']","[126.9123406, 35.1490686]",1023732419,광주광역시 동구 충장로4가 30-10,돈일촌,128,http://ldb.phinf.naver.net/20160109_18/1452340994926Ddylx_JPEG/176059613333812_0.jpeg,돈일촌
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[126.9176327, 35.1350113]",1798927456995429,광주광역시 남구 방림동 343-20,스타벅스 광주방림DT점,316,http://ldb.phinf.naver.net/20151112_294/1447316784020fNqpg_JPEG/167062575643581_0.jpeg,스타벅스 광주방림dt점
"{'name': None, 'menu': None}","['음식점', '치킨,닭강정']","[126.904099, 35.1811177]",175510790046055,광주광역시 북구 용봉동 1210-5,마시내파닭,2,,마시내 파닭
"{'name': None, 'menu': None}","['한식', '족발,보쌈']","[126.91308, 35.125906]",426946480,광주광역시 남구 봉선동 468-1,최씨부엌족발,37,http://ldb.phinf.naver.net/20170426_206/1493194075910gagH9_JPEG/186376573773038_0.jpeg,봉선동 맛집 최씨부엌족발
"{'name': None, 'menu': None}","['해물,생선요리', '주꾸미요리']","[126.8472309, 35.159138]",408731006285635,광주광역시 서구 치평동 1188,신쭈꾸미 상무본점,224,http://ldb.phinf.naver.net/20151113_203/1447393385127p4oun_JPEG/167063547323641_0.jpg,상무지구 신쭈꾸미
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[126.8893639, 35.1412417]",148186389043221,광주광역시 남구 월산동 992-16,제일곱창숯불구이,58,,제일곱창숯불구이
"{'name': None, 'menu': None}","['분식', '종합분식']","[126.9159414, 35.14766]",292913919,광주광역시 동구 황금동 41-3,진스통,89,http://ldb.phinf.naver.net/20150901_134/1441110574615U7i0o_JPEG/34795824_0.jpeg,진스통
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9150008, 35.151085]",2143205965993791,광주광역시 동구 금남로4가 36-1,그레이트블루,847,http://ldb.phinf.naver.net/20190207_282/15495333946757RdXT_PNG/9Noh1f5dj32gSz6AqclLKlr5.png,Great Blue 그레이트블루
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.8309698, 35.1884557]",1225065994338526,광주광역시 광산구 수완동 1746,리쓰테이블,19,http://ldb.phinf.naver.net/20190718_148/15634306949452TnCO_JPEG/h1XkS_XwKt-W5gXrvsNMpaEK.jpg,리쓰테이블
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[126.9177017, 35.1461959]",1959157557447688,광주광역시 동구 광산동 80-1,온클라우드나인,6169,http://ldb.phinf.naver.net/20180219_171/1519026594045qHowP_JPEG/n0mDWZurq2mbf7oFBZxX9G6n.jpg,온클라우드나인
"{'name': '백종원의 3대 천왕', 'menu': '짬짜면'}","['중식', '중식당']","[126.9248151, 35.1436522]",101574683724272,광주광역시 동구 서석동 471-11,백두산,80,http://postfiles16.naver.net/20160411_255/joah3837_14603545571148nnQB_JPEG/IMG_1268.JPG?type=w1,백두산중화요리
"{'name': None, 'menu': None}","['음식점', '양식']","[126.9068364, 35.1266772]",434676907312235,광주광역시 남구 봉선동 1003-9,어센틱비스트로,735,http://ldb.phinf.naver.net/20190611_91/1560182751641seTFt_JPEG/di5sBGHzlIkarOAQ6uuTFgdx.jpg,Authentic Bistro
"{'name': None, 'menu': None}","['일식', '카레']","[126.9179692, 35.1470365]",211748402659285,광주광역시 동구 충장로1가 13,이씨네오이시카레,110,http://ldb.phinf.naver.net/20180724_8/1532393635761ergWS_JPEG/0GV3hRyauesfg6IXXItoJ_1z.jpg,충장로 오이시카레
"{'name': None, 'menu': None}","['음식점', '한식']","[126.9253361, 35.1517142]",245008129595179,광주광역시 동구 동명동 177-15,모란식탁,291,http://ldb.phinf.naver.net/20171209_42/15127995904967cOv0_JPEG/Buyr7negOJC8om_4Ks74QmbX.jpg,모란식탁
"{'name': None, 'menu': None}","['한식', '곱창,막창,양']","[126.858829, 35.133451]",694231850724789,광주광역시 서구 금호동 762-9,똔꼬집,95,http://blogfiles.naver.net/20160415_62/skb8744_14607000933976e1sM_JPEG/%B6%C9%B2%BF%C1%FDDSC07637.JPG#740x493,금호동 똔꼬집
"{'name': None, 'menu': None}","['중식', '양꼬치']","[126.8635675, 35.1587957]",298532903833023,광주광역시 서구 쌍촌동 1351-7,백두산,93,http://ldb.phinf.naver.net/20180506_119/1525605480939tbmou_JPEG/RfMUBDgNwBrJ1R4or965x7XL.jpg,광주 백두산
