broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '한식']","[127.297362, 37.233116]",771614535,경기도 용인시 처인구 양지면 양지리 115-1,신토불이된장배추국,37,http://blogfiles.naver.net/20160422_125/gallongom_1461299353408hnrTU_JPEG/20160417_104606.jpg#740x555,신토불이삼형제 된장배추국
"{'name': None, 'menu': None}","['음식점', '한식']","[127.0551822, 37.2719659]",1129910317044615,경기도 수원시 영통구 매탄동 1197-4,대가원,255,,대가원
"{'name': None, 'menu': None}","['한식', '낙지요리']","[126.9887033, 37.2876198]",307836229821692,경기도 수원시 팔달구 화서동 682-1,낙지대감수원점,1,http://ldb.phinf.naver.net/20180525_154/1527220436475tMFfT_GIF/PozCGXbmV0kM0s_7VLEsw_A0.gif,낙지대감
"{'name': None, 'menu': None}","['한식', '아귀찜,해물찜']","[127.1100863, 37.3478032]",92699383,경기도 성남시 분당구 구미동 40-2 1층,군산집,363,,군산집 아구찜
"{'name': None, 'menu': None}","['한식', '백숙,삼계탕']","[126.9956, 37.3783737]",566956120403299,경기도 의왕시 내손동 15-1,청운누룽지백숙2호점,35,,청운누룽지백숙 2호점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.4879363, 37.8033528]",1498044963552410,경기도 가평군 가평읍 상색리 171-16,니드썸레스트,7071,http://ldb.phinf.naver.net/20190518_15/15581506406136B3YL_JPEG/7JMZJ2yhidzhPxNGs84mwIsD.jpg,니드썸레스트
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.466887, 37.5354596]",213954979018820,경기도 양평군 옥천면 신복리 834-21,중미산제빵소,494,http://ldb.phinf.naver.net/20180715_45/1531651454590XCDwx_JPEG/rfocjNiqvwqkQhHw3-vISsmV.jpg,중미산제빵소
"{'name': '그린실버고향이좋다', 'menu': None}","['한식', '백숙,삼계탕']","[127.061664, 37.847455]",784743811690462,경기도 양주시 덕정동 366-28,능이백숙산채마을,7,http://blogfiles.naver.net/20160512_200/hyongys3117_1463021002605aPNtT_JPEG/KakaoTalk_20160512_113506642.jpg#750x426,산채마을능이백숙
"{'name': None, 'menu': None}","['양식', '햄버거']","[127.122863, 37.3847811]",1321726394549096,경기도 성남시 분당구 서현동 263 AK플라자 분당점 1층,쉐이크쉑 분당점,4217,http://ldb.phinf.naver.net/20190317_247/1552828117573EzugY_JPEG/-PQcHoCPD3g2_aXEiJbo44mc.jpeg.jpg,쉐이크쉑 분당
"{'name': None, 'menu': None}","['한식', '냉면']","[127.0964846, 37.7463923]",523190471424785,경기도 의정부시 민락동 833-4,오장동 함흥냉면 신창면옥,6,http://ldb.phinf.naver.net/20190130_157/1548858743505fgOpP_JPEG/ea6RMnve4U0ID-Br9N6BhWxJ.jpeg.jpg,오장동 함흥냉면
"{'name': None, 'menu': None}","['분식', '라면']","[127.1390198, 37.5997262]",256009603,경기도 구리시 수택동 382-12,라면세상,70,http://blogfiles.naver.net/20150714_91/cakera82_1436801187156kF0IY_JPEG/P1110274.JPG#1024x769,돌다리 라면세상
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[127.2543248, 37.5404994]",323875098401599,경기도 남양주시 와부읍 팔당리 82-2,벨스타커피,709,http://ldb.phinf.naver.net/20180912_242/1536718712552WLr4L_JPEG/hnqrd_lDgJinnBSX6F8vsEfL.jpg,벨스타커피
"{'name': '생방송투데이', 'menu': '한우등심구이'}","['한식', '소고기구이']","[127.0455148, 37.2484195]",278974875886301,경기도 수원시 영통구 신동 932,우판등심 수원점,1309,http://ldb.phinf.naver.net/20151222_143/1450768937797aOUcB_JPEG/167172565236812_0.jpg,우판등심 수원점
"{'name': '2TV생생정보', 'menu': '토종닭한방만두전골/소고기만두짜글이'}","['한식', '칼국수,만두']","[126.8274175, 37.3102211]",1038647776524519,경기도 안산시 단원구 고잔동 710-3,국보만두,26,http://ldb.phinf.naver.net/20190318_189/1552872715741IDyi5_JPEG/H1PL1c6NDvG575Df33W12NAE.JPG.jpg,국보만두 안산맛집 / 고잔동맛집 / 샤브샤브 만두전골
"{'name': '생방송오늘아침', 'menu': '해물칼국수'}","['한식', '칼국수,만두']","[126.683924, 37.7903597]",1879209919031125,경기도 파주시 탄현면 성동리 77-1,용궁칼국수,248,http://ldb.phinf.naver.net/20170628_134/1498644187955PCsYX_JPEG/186578593327689_0.jpeg,용궁칼국수
