broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '이탈리아음식']","[127.7581107, 37.8550644]",1544546315597275,강원도 춘천시 동내면 거두리 1113-6,어반스트릿 컨템포러리,210,http://ldb.phinf.naver.net/20170623_99/1498181990908ldNQ6_JPEG/186573506970102_0.jpeg,거두리 어반스트릿
"{'name': None, 'menu': None}","['한식', '냉면']","[128.824688, 37.891249]",170662540520910,강원도 강릉시 주문진읍 주문리 326-5,대동면옥,90,http://ldb.phinf.naver.net/20190701_280/1561963954943P48Jg_JPEG/gQBHCfCXZu8QQ1TzpIa3bEYt.jpg,대동면옥
"{'name': '생생정보통', 'menu': None}","['한식', '생선회']","[128.6718028, 38.0786242]",5087238,강원도 양양군 손양면 수산리 68-1,다래횟집,106,http://ldb.phinf.naver.net/20160720_194/14689787727933Y8g9_JPEG/176670506952641_0.jpeg,다래횟집
"{'name': None, 'menu': None}","['한식', '국밥']","[128.8961667, 37.7596656]",920689168,강원도 강릉시 교동 156-63,홍돼지국밥 본점,37,http://ldb.phinf.naver.net/20190410_60/1554861907597FBT7d_JPEG/_v0vwczC_R64BpUNOMSnVEO2.jpg,강릉 홍돼지국밥
"{'name': '생방송투데이', 'menu': '코다리조림'}","['한식', '아귀찜,해물찜']","[128.5986327, 38.2122208]",2070836426289632,강원도 속초시 동명동 1-64,만석찜가,309,http://ldb.phinf.naver.net/20181010_42/1539170474154dAO2F_JPEG/lkyK4PNT7lKBgo_NTJwKoZeA.jpeg.jpg,만석찜가
"{'name': None, 'menu': None}","['한식', '생선회']","[127.930784, 37.348563]",827814387,강원도 원주시 단계동 833-12,미가참치단계점,132,http://ldb.phinf.naver.net/20171031_177/1509415200022xIdyl_PNG/7AVNbZ-6esQMynq_aIE80Xy8.png,원주 미가참치
"{'name': None, 'menu': None}","['음식점', '양식']","[127.7622037, 37.8819231]",294664685,강원도 춘천시 동면 만천리 871-56,어라운드키친,656,http://ldb.phinf.naver.net/20190721_189/1563706030018HaLbI_PNG/b2VdR55Fs6xbyE8-JYQMw8Ht.png,어라운드 키친
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.5872898, 38.2267686]",190067768249335,강원도 속초시 장사동 543,어나더블루,2789,http://ldb.phinf.naver.net/20190717_228/1563347128428rM3Mc_JPEG/Nu52eukGZODVwv2_K-_DRx0G.jpeg.jpg,어나더블루
"{'name': None, 'menu': None}","['한식', '막국수']","[127.7900875, 37.8974987]",130800237459399,강원도 춘천시 동면 감정리 516,연산골막국수,6,http://blogfiles.naver.net/20151103_114/jumi11010_1446558939825gczij_JPEG/KakaoTalk_20151103_183133141.jpg#740x416,연산골막국수
"{'name': '생방송아침이좋다', 'menu': '무지개식빵'}","['카페,디저트', '베이커리']","[127.7271335, 37.8776255]",876418225833433,강원도 춘천시 죽림동 23-3,꼬삔이깜장식빵,529,http://ldb.phinf.naver.net/20180103_43/1514960070398r6682_JPEG/nEXcgl87UlKnHPHcvvX_hsYp.jpg,꼬삔이
