broadcastInfo,category,geo,loc_id,naver_address,naver_title,post,thumUrl,title
"{'name': None, 'menu': None}","['음식점', '패밀리레스토랑']","[128.09205, 35.1776929]",861299241,경상남도 진주시 칠암동 487-1,아웃백스테이크하우스 경남진주점,747,http://ldb.phinf.naver.net/20160412_232/1460437374918dXrqe_JPEG/12943753_01.JPG,아웃백 스테이크 하우스 진주점
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.5768044, 36.0566101]",298782037329954,경상북도 포항시 남구 호미곶면 강사리 756-1,네스트 코퍼레이션,2450,http://ldb.phinf.naver.net/20190618_140/1560820833661IX2oP_JPEG/T8xLIUnVfEkj3DZHqHXbXQn_.jpg,네스트커피
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.3986092, 36.1659251]",673500173119988,"경상북도 포항시 북구 흥해읍 오도리 28 1,2층",예커피,194,http://ldb.phinf.naver.net/20190603_252/155955540572357rAh_JPEG/__5YtavLh24Wmkqi-TxyLqyP.jpg,Yee Coffee
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.331502, 36.1273181]",2522274101169527,경상북도 구미시 원평동 394-1,페트리코,627,,페트리코
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.209003, 35.847486]",234947760412452,경상북도 경주시 서부동 61-2,청춘과일,306,,청춘과일
"{'name': '맛있는녀석들', 'menu': '김밥'}","['분식', '김밥']","[129.2166514, 35.8305433]",1507544276136035,경상북도 경주시 교동 69,교리김밥경주교동본점,1713,http://ldb.phinf.naver.net/20151021_290/1445410746882QrlOa_JPEG/166971558925035_1.jpg,경주맛집
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.0269249, 35.3164299]",1498696823481784,경상남도 양산시 동면 석산리 1455-9,르봉봉 타르트,792,http://ldb.phinf.naver.net/20190701_97/1561968417106cYJgv_JPEG/yhVcY5Yep_vBLeusRb2OfWjI.jpeg.jpg,르봉봉
"{'name': None, 'menu': None}","['한식', '국수']","[129.379453, 36.2311531]",180241708827153,경상북도 포항시 북구 송라면 방석리 127-1,반송정국시,660,http://ldb.phinf.naver.net/20170818_62/1503015685101jpmrW_JPEG/WtOhSYEM6-prJQqn63LsWfXX.jpg,반송정국시
"{'name': '백종원의3대천왕', 'menu': '된장찌개'}","['음식점', '한식']","[128.7339892, 36.5641625]",2223957607828880,경상북도 안동시 운흥동 205-4,성전식당,54,,성전식당
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[128.7059959, 35.2078359]",386008525354989,경상남도 창원시 성산구 남양동 27-8,Call it a day,398,,Call It A Day
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[128.089876, 35.0821109]",627795879,경상남도 사천시 사천읍 평화리 11-31 바늘이랑실이랑,안의갈비찜,129,http://ldb.phinf.naver.net/20180412_163/1523501620823MTNIB_JPEG/ON4uA8kycal2rUp9ssYpbnCE.jpg,안의갈비찜
"{'name': '6시내고향', 'menu': '오징어불고기'}","['한식', '순대,순대국']","[128.277645, 36.6070174]",2068125,경상북도 예천군 용궁면 읍부리 299-2,용궁단골식당본점,976,http://ldb.phinf.naver.net/20160225_257/14563786067331LyDQ_JPEG/176175546665685_0.jpg,단골식당
"{'name': None, 'menu': None}","['술집', '바(BAR)']","[128.0640859, 35.1717238]",861065179,경상남도 진주시 평거동 783-8,킹스헤드,115,http://ldb.phinf.naver.net/20150901_292/1441106206724ybNtx_JPEG/166657443645364_0.jpeg,킹스헤드kingshead
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[129.4238644, 35.6702508]",169963113685353,경상북도 경주시 양남면 상계리 163,안녕 상계리,207,http://ldb.phinf.naver.net/20180405_271/1522929659433KHyP8_JPEG/D3-SEzgwpF6T_ulu030jMBxR.JPG.jpg,안녕 상계리
"{'name': None, 'menu': None}","['음식점', '카페,디저트']","[128.4261693, 34.8567503]",218465762376691,경상남도 통영시 북신동 697,포블럭 4Block,115,http://ldb.phinf.naver.net/20180814_274/1534181777838QFPi3_JPEG/IzO_HGzm9aTv7zcSkCjuVa1s.jpeg.jpg,포블럭
"{'name': None, 'menu': None}","['한식', '칼국수,만두']","[128.809358, 35.176674]",288212261805631,경상남도 김해시 관동동 1080-7,이랑수산생국수,33,http://blogfiles.naver.net/20160627_224/orange2795_14669948659407WFvX_JPEG/KakaoTalk_20160623_144558875.jpg#650x365,이랑수산국수
"{'name': None, 'menu': None}","['음식점', '한식']","[128.870858, 35.262795]",167311287260406,경상남도 김해시 삼계동 1462-3,종점 심야식당,1132,http://ldb.phinf.naver.net/20180812_48/1534001220543nf2Q5_JPEG/O9swlfP-M97USDmZg1cIT3Mr.jpeg.jpg,삼계 종점
"{'name': None, 'menu': None}","['한식', '육류,고기요리']","[129.3787348, 36.065965]",1012349498,경상북도 포항시 북구 장성동 1150,마장동뒷고기,113,,포항 마장동 뒷고기
"{'name': None, 'menu': None}","['카페,디저트', '카페']","[129.3138492, 35.7931808]",806544609483690,경상북도 경주시 하동 674-1,카페 로드100,10800,http://ldb.phinf.naver.net/20171215_167/1513315423380G99cd_JPEG/EvdE5CSqrppo2aJLbHcU18xS.jpg,로드100
